Timestamp,accel radians per second per second,predicted accel radians per second per second,velocity radians per second,applied_voltage volts,residual radians per second per second,raw velocity radians per second
18.519000,-0.283739,-0.180964,1.525601,0.001388,-0.102775,1.533584
18.531000,-0.260742,-0.179932,1.522325,0.001388,-0.080810,1.488479
18.547000,-0.264380,-0.178766,1.518624,0.001388,-0.085613,1.488479
18.558000,-0.265872,-0.177961,1.516066,0.001388,-0.087912,1.533584
18.570000,-0.265408,-0.177047,1.513165,0.001388,-0.088361,1.533584
18.580000,-0.262357,-0.176293,1.510771,0.001388,-0.086064,1.533584
18.591000,-0.257330,-0.175479,1.508187,0.001388,-0.081851,1.533584
18.601000,-0.266836,-0.174264,1.504330,0.001388,-0.092572,1.488479
18.611000,-0.286143,-0.173494,1.501884,0.001388,-0.112650,1.488479
18.622000,-0.293763,-0.171990,1.497110,0.001388,-0.121773,1.488479
18.634000,-0.300090,-0.170358,1.491929,0.001389,-0.129732,1.488479
18.646000,-0.298398,-0.169667,1.489735,0.001388,-0.128731,1.488479
18.657000,-0.294539,-0.169058,1.487803,0.001388,-0.125481,1.488479
18.669000,-0.288257,-0.168367,1.485608,0.001389,-0.119890,1.488479
18.680000,-0.279383,-0.167802,1.483815,0.001388,-0.111581,1.488479
18.692000,-0.284928,-0.166687,1.480275,0.001389,-0.118241,1.443374
18.704000,-0.288783,-0.165521,1.476572,0.001388,-0.123262,1.488479
18.717000,-0.280701,-0.163753,1.470959,0.001388,-0.116948,1.443374
18.730000,-0.280999,-0.162559,1.467168,0.001388,-0.118440,1.488479
18.742000,-0.279416,-0.161454,1.463659,0.001389,-0.117962,1.488479
18.754000,-0.276035,-0.160372,1.460226,0.001388,-0.115662,1.443374
18.774000,-0.283675,-0.159131,1.456285,0.001388,-0.124544,1.488479
18.787000,-0.301955,-0.157797,1.452048,0.001388,-0.144158,1.443374
18.800000,-0.317522,-0.156336,1.447409,0.001388,-0.161186,1.443374
18.812000,-0.318915,-0.155407,1.444459,0.001388,-0.163508,1.443374
18.826000,-0.304344,-0.153800,1.439360,0.001388,-0.150543,1.443374
18.837000,-0.287941,-0.152643,1.435686,0.001388,-0.135298,1.443374
18.850000,-0.269814,-0.151440,1.431868,0.001388,-0.118374,1.443374
18.861000,-0.276088,-0.150486,1.428838,0.001388,-0.125602,1.398268
18.873000,-0.280618,-0.149388,1.425350,0.001388,-0.131231,1.443374
18.884000,-0.283521,-0.148344,1.422037,0.001388,-0.135177,1.443374
18.896000,-0.284576,-0.147198,1.418399,0.001388,-0.137378,1.398268
18.908000,-0.283985,-0.146059,1.414783,0.001388,-0.137926,1.398268
18.919000,-0.295756,-0.145415,1.412739,0.001388,-0.150340,1.398268
18.931000,-0.291080,-0.144223,1.408953,0.001388,-0.146857,1.398268
18.942000,-0.298681,-0.143571,1.406885,0.001389,-0.155110,1.398268
18.954000,-0.316496,-0.142181,1.402470,0.001388,-0.174315,1.398268
18.965000,-0.319960,-0.141378,1.399922,0.001388,-0.178581,1.443374
18.980000,-0.334324,-0.139522,1.394029,0.001388,-0.194802,1.398268
18.992000,-0.318974,-0.138153,1.389681,0.001389,-0.180821,1.398268
19.003000,-0.317034,-0.137452,1.387457,0.001389,-0.179582,1.398268
19.014000,-0.309498,-0.135690,1.381863,0.001388,-0.173807,1.353163
19.029000,-0.287473,-0.134350,1.377608,0.001388,-0.153123,1.353163
19.041000,-0.274438,-0.132828,1.372776,0.001388,-0.141610,1.353163
19.052000,-0.277372,-0.131905,1.369846,0.001388,-0.145467,1.353163
19.064000,-0.278042,-0.130903,1.366666,0.001389,-0.147138,1.398268
19.075000,-0.276467,-0.130019,1.363858,0.001388,-0.146448,1.398268
19.089000,-0.291766,-0.129356,1.361753,0.001388,-0.162410,1.398268
19.100000,-0.284437,-0.128419,1.358778,0.001388,-0.156018,1.353163
19.111000,-0.284881,-0.126942,1.354088,0.001388,-0.157939,1.353163
19.121000,-0.273437,-0.126116,1.351466,0.001388,-0.147321,1.353163
19.132000,-0.259978,-0.125315,1.348924,0.001388,-0.134662,1.353163
19.141000,-0.257137,-0.124249,1.345538,0.001388,-0.132888,1.353163
19.151000,-0.270573,-0.123541,1.343292,0.001388,-0.147032,1.308057
19.162000,-0.281030,-0.122649,1.340459,0.001388,-0.158381,1.353163
19.171000,-0.273789,-0.121471,1.336717,0.001388,-0.152318,1.308057
19.180000,-0.281376,-0.120740,1.334396,0.001388,-0.160637,1.308057
19.189000,-0.286405,-0.119974,1.331966,0.001388,-0.166431,1.308057
19.198000,-0.258210,-0.119334,1.329933,0.001388,-0.138876,1.308057
19.209000,-0.256592,-0.118635,1.327715,0.001388,-0.137957,1.353163
19.218000,-0.252428,-0.118123,1.326089,0.001388,-0.134305,1.308057
19.227000,-0.245044,-0.117655,1.324604,0.001388,-0.127389,1.353163
19.237000,-0.265429,-0.117072,1.322753,0.001389,-0.148357,1.353163
19.247000,-0.274104,-0.115840,1.318841,0.001388,-0.158264,1.353163
19.256000,-0.282404,-0.114653,1.315073,0.001388,-0.167750,1.308057
19.266000,-0.290148,-0.113334,1.310885,0.001388,-0.176814,1.308057
19.284000,-0.270887,-0.111859,1.306201,0.001388,-0.159028,1.308057
19.295000,-0.252689,-0.111161,1.303986,0.001388,-0.141527,1.262952
19.308000,-0.242273,-0.110980,1.303412,0.001389,-0.131292,1.308057
19.320000,-0.248175,-0.110344,1.301391,0.001388,-0.137831,1.308057
19.337000,-0.255236,-0.109236,1.297873,0.001388,-0.146000,1.308057
19.349000,-0.245125,-0.107925,1.293711,0.001388,-0.137200,1.308057
19.359000,-0.246039,-0.107397,1.292036,0.001388,-0.138641,1.308057
19.370000,-0.232502,-0.106258,1.288419,0.001388,-0.126244,1.262952
19.382000,-0.245286,-0.105148,1.284894,0.001388,-0.140138,1.262952
19.392000,-0.242220,-0.104609,1.283183,0.001389,-0.137611,1.308057
19.404000,-0.251601,-0.103424,1.279420,0.001388,-0.148177,1.262952
19.416000,-0.259380,-0.102161,1.275410,0.001388,-0.157219,1.262952
19.427000,-0.279517,-0.101371,1.272905,0.001389,-0.178145,1.308057
19.438000,-0.284058,-0.099943,1.268368,0.001388,-0.184115,1.262952
19.449000,-0.273782,-0.098994,1.265358,0.001388,-0.174788,1.262952
19.460000,-0.275305,-0.097613,1.260973,0.001388,-0.177692,1.262952
19.474000,-0.260950,-0.096497,1.257428,0.001388,-0.164453,1.217846
19.485000,-0.260142,-0.096203,1.256496,0.001389,-0.163939,1.262952
19.496000,-0.242278,-0.095493,1.254242,0.001388,-0.146785,1.262952
19.508000,-0.250195,-0.094736,1.251838,0.001388,-0.155459,1.262952
19.519000,-0.255994,-0.093994,1.249482,0.001389,-0.162000,1.262952
19.530000,-0.246165,-0.092779,1.245625,0.001388,-0.153386,1.262952
19.542000,-0.263243,-0.091412,1.241285,0.001388,-0.171831,1.217846
19.554000,-0.263179,-0.090506,1.238407,0.001388,-0.172673,1.217846
19.564000,-0.261206,-0.089761,1.236042,0.001388,-0.171445,1.217846
19.579000,-0.256081,-0.088638,1.232479,0.001388,-0.167442,1.262952
19.592000,-0.249408,-0.087726,1.229584,0.001388,-0.161682,1.217846
19.602000,-0.240871,-0.087113,1.227636,0.001388,-0.153758,1.262952
19.612000,-0.257282,-0.086498,1.225682,0.001388,-0.170784,1.217846
19.624000,-0.260260,-0.085118,1.221301,0.001388,-0.175143,1.217846
19.635000,-0.246666,-0.084344,1.218844,0.001389,-0.162322,1.217846
19.646000,-0.246787,-0.083151,1.215059,0.001389,-0.163635,1.217846
19.658000,-0.245491,-0.081897,1.211077,0.001388,-0.163594,1.172741
19.669000,-0.227345,-0.081284,1.209130,0.001388,-0.146060,1.217846
19.682000,-0.233387,-0.080605,1.206973,0.001388,-0.152783,1.217846
19.695000,-0.238008,-0.079865,1.204626,0.001388,-0.158142,1.217846
19.706000,-0.240867,-0.079236,1.202628,0.001388,-0.161630,1.217846
19.719000,-0.257005,-0.077865,1.198274,0.001388,-0.179140,1.172741
19.730000,-0.256888,-0.077077,1.195774,0.001388,-0.179811,1.217846
19.743000,-0.254986,-0.076132,1.192772,0.001388,-0.178854,1.172741
19.754000,-0.251191,-0.075370,1.190354,0.001388,-0.175821,1.172741
19.765000,-0.245335,-0.074639,1.188031,0.001388,-0.170696,1.217846
19.777000,-0.237732,-0.073889,1.185653,0.001388,-0.163843,1.172741
19.802000,-0.244430,-0.071641,1.178513,0.001388,-0.172790,1.172741
19.814000,-0.246307,-0.070338,1.174378,0.001388,-0.175969,1.172741
19.825000,-0.247278,-0.069077,1.170374,0.001388,-0.178201,1.172741
19.836000,-0.249578,-0.068886,1.169766,0.001388,-0.180692,1.172741
19.847000,-0.260774,-0.068118,1.167329,0.001388,-0.192656,1.172741
19.859000,-0.258736,-0.067749,1.166157,0.001388,-0.190987,1.127636
19.872000,-0.266649,-0.066762,1.163022,0.001388,-0.199887,1.172741
19.883000,-0.257238,-0.065463,1.158901,0.001389,-0.191774,1.172741
19.895000,-0.247051,-0.064165,1.154777,0.001388,-0.182886,1.172741
19.907000,-0.250500,-0.063377,1.152277,0.001388,-0.187123,1.172741
19.918000,-0.263478,-0.062060,1.148096,0.001388,-0.201418,1.172741
19.929000,-0.263665,-0.061218,1.145422,0.001388,-0.202447,1.127636
19.941000,-0.261698,-0.060309,1.142538,0.001388,-0.201388,1.127636
19.953000,-0.257721,-0.059436,1.139764,0.001388,-0.198285,1.127636
19.966000,-0.251975,-0.058538,1.136912,0.001388,-0.193438,1.127636
19.979000,-0.255846,-0.057106,1.132367,0.001388,-0.198741,1.127636
19.990000,-0.261950,-0.056832,1.131498,0.001388,-0.205118,1.127636
20.001000,-0.261640,-0.055493,1.127246,0.001388,-0.206147,1.127636
20.014000,-0.275698,-0.054405,1.123793,0.001388,-0.221292,1.127636
20.025000,-0.274284,-0.054041,1.122636,0.001388,-0.220243,1.127636
20.036000,-0.268558,-0.052604,1.118075,0.001389,-0.215954,1.127636
20.048000,-0.260957,-0.051192,1.113591,0.001389,-0.209765,1.127636
20.059000,-0.252358,-0.049945,1.109632,0.001388,-0.202413,1.127636
20.070000,-0.256467,-0.049231,1.107365,0.001388,-0.207236,1.082530
20.081000,-0.258216,-0.048472,1.104955,0.001388,-0.209744,1.082530
20.092000,-0.257611,-0.047691,1.102475,0.001388,-0.209921,1.082530
20.103000,-0.270182,-0.046371,1.098286,0.001388,-0.223811,1.082530
20.114000,-0.266113,-0.045500,1.095519,0.001388,-0.220614,1.127636
20.125000,-0.271576,-0.045139,1.094373,0.001388,-0.226437,1.127636
20.136000,-0.262281,-0.044232,1.091492,0.001388,-0.218049,1.082530
20.147000,-0.250808,-0.043414,1.088896,0.001388,-0.207394,1.082530
20.157000,-0.236831,-0.042774,1.086864,0.001388,-0.194058,1.082530
20.170000,-0.238161,-0.041494,1.082801,0.001388,-0.196667,1.082530
20.182000,-0.238136,-0.040296,1.078997,0.001388,-0.197840,1.082530
20.194000,-0.246827,-0.039576,1.076713,0.001388,-0.207251,1.082530
20.207000,-0.243494,-0.038247,1.072493,0.001388,-0.205247,1.082530
20.219000,-0.248890,-0.037507,1.070142,0.001388,-0.211383,1.037425
20.232000,-0.242000,-0.036181,1.065933,0.001388,-0.205819,1.082530
20.244000,-0.244517,-0.035468,1.063668,0.001388,-0.209049,1.037425
20.255000,-0.245436,-0.034822,1.061618,0.001389,-0.210614,1.037425
20.267000,-0.244573,-0.034099,1.059324,0.001388,-0.210474,1.082530
20.279000,-0.242140,-0.033391,1.057076,0.001388,-0.208749,1.082530
20.290000,-0.237892,-0.032786,1.055153,0.001388,-0.205107,1.082530
20.310000,-0.234746,-0.031552,1.051235,0.001388,-0.203194,1.037425
20.323000,-0.240208,-0.030273,1.047175,0.001388,-0.209935,1.037425
20.337000,-0.243691,-0.028866,1.042707,0.001388,-0.214826,1.037425
20.350000,-0.244803,-0.027491,1.038343,0.001388,-0.217312,1.037425
20.363000,-0.244332,-0.026117,1.033980,0.001388,-0.218216,1.037425
20.376000,-0.248322,-0.025787,1.032934,0.001388,-0.222535,0.992319
20.388000,-0.233843,-0.025058,1.030619,0.001389,-0.208785,1.037425
20.399000,-0.244222,-0.024419,1.028589,0.001388,-0.219803,1.037425
20.411000,-0.236755,-0.023197,1.024709,0.001388,-0.213558,1.037425
20.423000,-0.228404,-0.022037,1.021027,0.001388,-0.206367,1.037425
20.434000,-0.234659,-0.021437,1.019122,0.001388,-0.213222,1.037425
20.445000,-0.238591,-0.020804,1.017112,0.001389,-0.217788,0.992319
20.455000,-0.240081,-0.020232,1.015296,0.001388,-0.219849,1.037425
20.466000,-0.239428,-0.019590,1.013258,0.001388,-0.219838,0.992319
20.476000,-0.249719,-0.018482,1.009742,0.001388,-0.231237,1.037425
20.487000,-0.245517,-0.017773,1.007489,0.001388,-0.227745,0.992319
20.497000,-0.240773,-0.016205,1.002511,0.001388,-0.224568,0.992319
20.508000,-0.249366,-0.015000,0.998685,0.001388,-0.234366,0.992319
20.519000,-0.241470,-0.014313,0.996506,0.001389,-0.227156,0.992319
20.530000,-0.230920,-0.013724,0.994636,0.001388,-0.217196,0.992319
20.542000,-0.228630,-0.013686,0.994515,0.001388,-0.214943,0.992319
20.556000,-0.240356,-0.012898,0.992012,0.001388,-0.227458,0.992319
20.569000,-0.236942,-0.011474,0.987492,0.001388,-0.225468,0.992319
20.585000,-0.231813,-0.009927,0.982579,0.001388,-0.221886,0.992319
20.596000,-0.225548,-0.008844,0.979141,0.001388,-0.216704,0.992319
20.608000,-0.217931,-0.007781,0.975765,0.001388,-0.210151,0.947214
20.621000,-0.235359,-0.006666,0.972225,0.001388,-0.228693,0.992319
20.632000,-0.237398,-0.006088,0.970392,0.001389,-0.231310,0.947214
20.644000,-0.237210,-0.005411,0.968241,0.001388,-0.231800,0.992319
20.656000,-0.235263,-0.004735,0.966096,0.001388,-0.230528,0.992319
20.667000,-0.231768,-0.004155,0.964254,0.001389,-0.227613,0.947214
20.679000,-0.227134,-0.003553,0.962344,0.001388,-0.223581,0.947214
20.691000,-0.234847,-0.002462,0.958880,0.001388,-0.232385,0.947214
20.702000,-0.227679,-0.001944,0.957235,0.001388,-0.225735,0.947214
20.714000,-0.232305,-0.000854,0.953773,0.001389,-0.231451,0.947214
20.725000,-0.222375,-0.000389,0.952297,0.001388,-0.221987,0.947214
20.737000,-0.224073,0.000641,0.949029,0.001388,-0.224713,0.992319
20.749000,-0.237736,0.001244,0.947113,0.001389,-0.238980,0.947214
20.762000,-0.250119,0.002023,0.944641,0.001389,-0.252142,0.947214
20.774000,-0.260576,0.002822,0.942104,0.001388,-0.263397,0.947214
20.786000,-0.269218,0.003699,0.939320,0.001388,-0.272917,0.902108
20.798000,-0.261380,0.005104,0.934859,0.001388,-0.266484,0.902108
20.824000,-0.253890,0.007542,0.927119,0.001388,-0.261432,0.947214
20.836000,-0.240654,0.008714,0.923398,0.001388,-0.249368,0.947214
20.847000,-0.226277,0.009696,0.920277,0.001388,-0.235973,0.947214
20.858000,-0.230543,0.010168,0.918782,0.001388,-0.240711,0.947214
20.869000,-0.240342,0.011278,0.915258,0.001388,-0.251619,0.902108
20.881000,-0.239948,0.011923,0.913209,0.001388,-0.251871,0.902108
20.891000,-0.245856,0.012993,0.909811,0.001389,-0.258850,0.902108
20.901000,-0.241342,0.013523,0.908129,0.001388,-0.254865,0.902108
20.909000,-0.234314,0.013840,0.907123,0.001388,-0.248154,0.902108
20.912000,-0.236012,0.014268,0.905763,0.001389,-0.250281,0.902108
20.922000,-0.237895,0.015228,0.902715,0.001388,-0.253123,0.902108
20.933000,-0.238622,0.016271,0.899404,0.001388,-0.254893,0.902108
20.945000,-0.237967,0.017393,0.895841,0.001388,-0.255361,0.902108
20.955000,-0.236877,0.018360,0.892771,0.001388,-0.255237,0.902108
20.966000,-0.234360,0.019396,0.889482,0.001389,-0.253756,0.902108
20.976000,-0.228025,0.019335,0.889678,0.001388,-0.247359,0.857003
20.990000,-0.220067,0.020457,0.886115,0.001388,-0.240524,0.857003
21.000000,-0.224786,0.020794,0.885043,0.001388,-0.245581,0.857003
21.011000,-0.226452,0.021191,0.883782,0.001388,-0.247643,0.857003
21.021000,-0.230741,0.022712,0.878955,0.001388,-0.253453,0.902108
21.031000,-0.248783,0.023805,0.875485,0.001388,-0.272588,0.902108
21.041000,-0.232760,0.024789,0.872360,0.001388,-0.257549,0.902108
21.052000,-0.225512,0.025145,0.871229,0.001388,-0.250658,0.902108
21.065000,-0.216069,0.025615,0.869739,0.001389,-0.241684,0.857003
21.078000,-0.193131,0.026554,0.866757,0.001388,-0.219685,0.857003
21.091000,-0.196822,0.027310,0.864355,0.001388,-0.224133,0.857003
21.104000,-0.199008,0.028112,0.861810,0.001388,-0.227120,0.857003
21.114000,-0.212950,0.028240,0.861403,0.001388,-0.241190,0.857003
21.124000,-0.211896,0.029029,0.858898,0.001388,-0.240926,0.857003
21.135000,-0.222223,0.029417,0.857667,0.001389,-0.251640,0.857003
21.146000,-0.218748,0.030379,0.854612,0.001388,-0.249128,0.857003
21.157000,-0.214209,0.031297,0.851697,0.001388,-0.245506,0.857003
21.167000,-0.208367,0.032099,0.849152,0.001388,-0.240466,0.857003
21.178000,-0.201250,0.032922,0.846539,0.001388,-0.234172,0.857003
21.189000,-0.203475,0.033211,0.845622,0.001388,-0.236686,0.857003
21.199000,-0.192986,0.033934,0.843328,0.001388,-0.226919,0.811898
21.210000,-0.208869,0.034695,0.840911,0.001388,-0.243564,0.857003
21.222000,-0.223708,0.035635,0.837927,0.001388,-0.259343,0.811898
21.233000,-0.227702,0.037118,0.833218,0.001389,-0.264820,0.811898
21.247000,-0.239915,0.038343,0.829328,0.001388,-0.278258,0.857003
21.260000,-0.235280,0.039058,0.827060,0.001388,-0.274337,0.811898
21.272000,-0.229347,0.039655,0.825162,0.001388,-0.269002,0.857003
21.284000,-0.221669,0.040186,0.823476,0.001388,-0.261855,0.811898
21.295000,-0.211888,0.040560,0.822290,0.001388,-0.252448,0.811898
21.307000,-0.215881,0.041539,0.819180,0.001389,-0.257420,0.857003
21.333000,-0.219519,0.043506,0.812936,0.001388,-0.263025,0.811898
21.344000,-0.219292,0.044445,0.809954,0.001388,-0.263737,0.811898
21.355000,-0.232896,0.044905,0.808494,0.001388,-0.277801,0.766792
21.365000,-0.244108,0.045407,0.806902,0.001388,-0.289514,0.811898
21.376000,-0.238434,0.046537,0.803315,0.001389,-0.284970,0.766792
21.389000,-0.247207,0.047312,0.800852,0.001388,-0.294519,0.811898
21.400000,-0.253755,0.047998,0.798675,0.001388,-0.301753,0.811898
21.411000,-0.243043,0.049149,0.795020,0.001389,-0.292192,0.811898
21.424000,-0.231356,0.050364,0.791161,0.001388,-0.281721,0.811898
21.435000,-0.234258,0.050909,0.789431,0.001388,-0.285168,0.766792
21.446000,-0.219190,0.051878,0.786357,0.001388,-0.271068,0.811898
21.457000,-0.230481,0.052880,0.783175,0.001388,-0.283361,0.766792
21.469000,-0.228874,0.053465,0.781319,0.001389,-0.282338,0.766792
21.480000,-0.237089,0.054534,0.777925,0.001389,-0.291623,0.811898
21.491000,-0.244318,0.055694,0.774241,0.001388,-0.300012,0.766792
21.502000,-0.237571,0.056287,0.772359,0.001388,-0.293858,0.766792
21.514000,-0.241337,0.057486,0.768552,0.001388,-0.298823,0.766792
21.525000,-0.230960,0.058009,0.766892,0.001388,-0.288968,0.766792
21.536000,-0.231705,0.059058,0.763561,0.001388,-0.290762,0.766792
21.548000,-0.246264,0.059768,0.761306,0.001388,-0.306032,0.766792
21.559000,-0.229037,0.060208,0.759908,0.001388,-0.289246,0.766792
21.570000,-0.223087,0.061160,0.756888,0.001388,-0.284247,0.766792
21.583000,-0.215691,0.062192,0.753611,0.001388,-0.277883,0.721687
21.593000,-0.221187,0.063520,0.749393,0.001388,-0.284707,0.721687
21.605000,-0.210956,0.064514,0.746239,0.001388,-0.275470,0.766792
21.615000,-0.230345,0.065299,0.743745,0.001388,-0.295644,0.721687
21.625000,-0.232444,0.065694,0.742492,0.001388,-0.298138,0.721687
21.636000,-0.231319,0.066199,0.740888,0.001388,-0.297519,0.766792
21.648000,-0.227667,0.066778,0.739051,0.001388,-0.294445,0.766792
21.658000,-0.221701,0.067188,0.737750,0.001388,-0.288889,0.721687
21.671000,-0.217700,0.068719,0.732887,0.001389,-0.286419,0.766792
21.681000,-0.209148,0.069024,0.731921,0.001388,-0.278171,0.721687
21.692000,-0.203134,0.070295,0.727885,0.001388,-0.273429,0.721687
21.702000,-0.208241,0.070996,0.725658,0.001389,-0.279238,0.721687
21.712000,-0.205375,0.070719,0.726538,0.001388,-0.276094,0.721687
21.724000,-0.216476,0.071088,0.725368,0.001389,-0.287563,0.721687
21.735000,-0.225013,0.071522,0.723989,0.001389,-0.296535,0.721687
21.746000,-0.221691,0.072612,0.720530,0.001388,-0.294303,0.721687
21.758000,-0.217353,0.073733,0.716971,0.001388,-0.291086,0.721687
21.769000,-0.211537,0.074709,0.713869,0.001388,-0.286246,0.676581
21.782000,-0.204533,0.075733,0.710620,0.001389,-0.280266,0.721687
21.794000,-0.195931,0.076606,0.707847,0.001389,-0.272538,0.721687
21.806000,-0.195622,0.076899,0.706918,0.001389,-0.272521,0.721687
21.817000,-0.210252,0.077673,0.704461,0.001388,-0.287925,0.721687
21.844000,-0.225573,0.079709,0.697996,0.001388,-0.305282,0.721687
21.854000,-0.224257,0.080111,0.696719,0.001388,-0.304368,0.676581
21.866000,-0.234041,0.081224,0.693188,0.001388,-0.315264,0.676581
21.877000,-0.229232,0.082771,0.688274,0.001388,-0.312003,0.676581
21.887000,-0.211973,0.083615,0.685594,0.001388,-0.295588,0.676581
21.897000,-0.206637,0.083877,0.684763,0.001388,-0.290514,0.676581
21.909000,-0.211779,0.084806,0.681815,0.001388,-0.296584,0.721687
21.919000,-0.203622,0.085044,0.681058,0.001388,-0.288666,0.676581
21.930000,-0.206141,0.085841,0.678528,0.001388,-0.291982,0.721687
21.942000,-0.207388,0.086718,0.675743,0.001389,-0.294106,0.676581
21.954000,-0.207369,0.087608,0.672919,0.001388,-0.294977,0.631476
21.973000,-0.204578,0.088952,0.668649,0.001388,-0.293530,0.631476
21.990000,-0.200212,0.090136,0.664892,0.001388,-0.290348,0.631476
22.001000,-0.196069,0.090905,0.662450,0.001388,-0.286974,0.676581
22.015000,-0.189903,0.091812,0.659570,0.001388,-0.281715,0.676581
22.026000,-0.183697,0.092478,0.657455,0.001388,-0.276175,0.676581
22.036000,-0.185076,0.093706,0.653557,0.001388,-0.278782,0.676581
22.047000,-0.196022,0.093982,0.652681,0.001388,-0.290004,0.676581
22.057000,-0.204628,0.094204,0.651975,0.001388,-0.298832,0.631476
22.068000,-0.191496,0.094901,0.649765,0.001388,-0.286397,0.631476
22.078000,-0.195644,0.094967,0.649552,0.001388,-0.290611,0.631476
22.088000,-0.178136,0.095502,0.647856,0.001387,-0.273638,0.631476
22.098000,-0.188820,0.096014,0.646228,0.001387,-0.284834,0.631476
22.107000,-0.197155,0.096540,0.644560,0.001388,-0.293694,0.676581
22.117000,-0.203133,0.097209,0.642435,0.001388,-0.300342,0.676581
22.127000,-0.207839,0.097934,0.640135,0.001388,-0.305773,0.631476
22.137000,-0.211674,0.098696,0.637716,0.001388,-0.310370,0.631476
22.147000,-0.210506,0.098554,0.638167,0.001389,-0.309060,0.631476
22.157000,-0.209193,0.099337,0.635680,0.001389,-0.308529,0.631476
22.167000,-0.187425,0.099525,0.635082,0.001388,-0.286950,0.631476
22.178000,-0.182050,0.100147,0.633108,0.001388,-0.282197,0.631476
22.189000,-0.195714,0.101412,0.629093,0.001388,-0.297126,0.631476
22.200000,-0.209779,0.102739,0.624879,0.001389,-0.312518,0.631476
22.211000,-0.232296,0.103590,0.622177,0.001388,-0.335886,0.631476
22.221000,-0.233884,0.104017,0.620821,0.001388,-0.337901,0.631476
22.232000,-0.224993,0.105069,0.617481,0.001388,-0.330062,0.631476
22.243000,-0.222492,0.105510,0.616082,0.001389,-0.328002,0.631476
22.255000,-0.210202,0.106572,0.612708,0.001389,-0.316774,0.586370
22.268000,-0.204677,0.107034,0.611241,0.001388,-0.311711,0.586370
22.279000,-0.215641,0.107871,0.608586,0.001388,-0.323512,0.631476
22.291000,-0.225770,0.108860,0.605445,0.001388,-0.334630,0.586370
22.303000,-0.234659,0.109932,0.602043,0.001389,-0.344591,0.631476
22.314000,-0.242361,0.110993,0.598675,0.001388,-0.353354,0.586370
22.330000,-0.247548,0.112500,0.593890,0.001388,-0.360048,0.586370
22.353000,-0.234891,0.114036,0.589012,0.001389,-0.348927,0.586370
22.365000,-0.223605,0.114642,0.587090,0.001388,-0.338246,0.586370
22.375000,-0.223079,0.115571,0.584140,0.001388,-0.338650,0.586370
22.386000,-0.221552,0.116557,0.581008,0.001388,-0.338109,0.541265
22.397000,-0.219105,0.117521,0.577947,0.001388,-0.336626,0.586370
22.407000,-0.216124,0.118393,0.575181,0.001389,-0.334517,0.586370
22.418000,-0.211859,0.119299,0.572301,0.001388,-0.331159,0.586370
22.436000,-0.202366,0.120612,0.568136,0.001388,-0.322978,0.586370
22.448000,-0.209127,0.121052,0.566736,0.001388,-0.330180,0.586370
22.460000,-0.199964,0.121948,0.563892,0.001388,-0.321913,0.541265
22.471000,-0.204631,0.122297,0.562784,0.001388,-0.326928,0.541265
22.483000,-0.207442,0.122725,0.561424,0.001389,-0.330167,0.586370
22.494000,-0.193940,0.123492,0.558990,0.001389,-0.317432,0.541265
22.508000,-0.194297,0.123894,0.557714,0.001388,-0.318191,0.586370
22.520000,-0.204089,0.124760,0.554963,0.001388,-0.328850,0.541265
22.531000,-0.212479,0.125641,0.552168,0.001388,-0.338120,0.541265
22.542000,-0.192893,0.126371,0.549849,0.001388,-0.319264,0.541265
22.554000,-0.199186,0.127212,0.547179,0.001389,-0.326399,0.541265
22.565000,-0.192211,0.127358,0.546716,0.001389,-0.319570,0.541265
22.579000,-0.195698,0.128260,0.543853,0.001389,-0.323958,0.541265
22.591000,-0.197339,0.129047,0.541352,0.001388,-0.326387,0.541265
22.605000,-0.196989,0.129947,0.538495,0.001388,-0.326936,0.541265
22.617000,-0.195080,0.130707,0.536082,0.001388,-0.325788,0.541265
22.628000,-0.190761,0.131426,0.533799,0.001388,-0.322188,0.541265
22.638000,-0.197732,0.132600,0.530074,0.001388,-0.330332,0.541265
22.649000,-0.192341,0.133329,0.527758,0.001388,-0.325671,0.541265
22.659000,-0.186273,0.133945,0.525803,0.001388,-0.320218,0.541265
22.669000,-0.179001,0.134494,0.524059,0.001388,-0.313495,0.541265
22.680000,-0.183255,0.134606,0.523706,0.001388,-0.317861,0.496160
22.690000,-0.184500,0.134676,0.523482,0.001388,-0.319176,0.541265
22.700000,-0.198270,0.135290,0.521532,0.001388,-0.333561,0.496160
22.710000,-0.210982,0.136019,0.519218,0.001388,-0.347001,0.496160
22.723000,-0.207058,0.136494,0.517712,0.001388,-0.343552,0.541265
22.733000,-0.215748,0.137315,0.515104,0.001388,-0.353063,0.496160
22.744000,-0.195300,0.138203,0.512284,0.001389,-0.333504,0.496160
22.754000,-0.190627,0.139387,0.508527,0.001388,-0.330013,0.496160
22.766000,-0.185794,0.140627,0.504589,0.001388,-0.326421,0.541265
22.777000,-0.180767,0.141741,0.501052,0.001388,-0.322508,0.496160
22.789000,-0.184660,0.142356,0.499101,0.001389,-0.327015,0.496160
22.800000,-0.187914,0.142955,0.497199,0.001388,-0.330869,0.496160
22.811000,-0.189503,0.143561,0.495274,0.001389,-0.333064,0.496160
22.826000,-0.187763,0.144411,0.492574,0.001388,-0.332174,0.496160
22.837000,-0.186328,0.145005,0.490689,0.001388,-0.331333,0.496160
22.860000,-0.178390,0.146265,0.486690,0.001388,-0.324654,0.496160
